, ID,Nationality,Age,DaysSinceCreation,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
36908,40299,PRT,41,422,50,280.3,113.0,0,0,1,6,3,425,425,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
37179,40574,FRA,58,417,11,297.0,96.5,0,0,2,3,3,391,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37183,40578,FRA,54,417,5,1914.0,580.5,0,0,5,16,14,203,419,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
37210,40605,FRA,29,417,8,73.0,14.0,0,0,1,2,1,418,418,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
37211,40606,FRA,39,417,8,74.0,7.0,0,0,1,1,1,418,418,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
37280,40677,SWE,32,416,40,1269.0,134.0,0,0,1,6,3,419,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37287,40685,PRT,40,416,14,74.0,7.0,0,0,1,1,1,417,417,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37294,40693,PRT,40,416,14,74.0,7.0,0,0,1,1,1,417,417,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37295,40694,SWE,52,416,40,1269.0,169.25,0,0,1,6,3,419,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37296,40695,SWE,43,416,40,1269.0,128.5,0,0,1,6,3,419,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37298,40697,SWE,28,416,40,1269.0,150.5,0,0,1,6,3,419,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37299,40698,SWE,45,416,40,1269.0,134.0,0,0,1,6,3,419,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37301,40700,SWE,71,416,40,1323.0,81.25,0,0,1,3,3,419,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37305,40704,SWE,49,416,40,1269.0,131.0,0,0,1,6,3,419,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37306,40706,SWE,43,416,40,1269.0,198.5,0,0,1,6,3,419,419,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37503,40917,PRT,43,412,32,74.0,16.0,0,0,1,1,1,413,413,Corporate,Corporate,0,0,0,1,0,0,0,0,0,0,0,0,0
37593,41013,SWE,60,410,14,666.0,63.0,0,0,1,3,3,413,413,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37662,41083,PRT,49,409,1,59.0,9.0,0,0,1,1,1,410,410,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37722,41145,CHE,45,409,7,148.0,17.0,0,0,1,2,2,411,411,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37750,41175,PRT,46,408,4,97.2,16.0,0,0,1,1,1,409,409,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37881,41315,ITA,53,406,20,74.0,7.0,0,0,1,1,1,407,407,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
37884,41318,KWT,52,406,11,450.0,56.2,0,0,2,5,5,351,407,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
37920,41354,DEU,40,405,13,103.0,7.0,0,0,1,1,1,406,406,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37924,41358,ESP,41,405,13,103.0,7.0,0,0,1,1,1,406,406,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37983,41417,PRT,28,404,13,206.0,14.0,0,0,1,2,2,406,406,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38002,41436,ESP,54,403,2,74.0,7.0,0,0,1,1,1,404,404,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38016,41450,GBR,41,403,14,74.0,7.0,0,0,1,1,1,404,404,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38051,41485,PRT,56,402,3,220.0,63.0,0,0,2,5,3,398,404,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38056,41490,PRT,54,402,0,71.0,16.0,0,0,1,1,1,403,403,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
38062,41496,FRA,24,402,5,148.0,14.0,0,0,1,2,2,404,404,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38088,41522,FRA,58,401,5,854.0,316.2,0,0,4,11,9,297,404,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
38089,41523,ITA,64,401,0,222.0,63.0,0,0,1,3,3,404,404,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
38161,41600,GBR,28,400,58,2472.0,336.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38167,41606,GBR,25,400,58,927.0,126.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38169,41608,GBR,21,400,58,981.0,63.0,0,0,1,3,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38181,41622,GBR,36,400,58,927.0,147.8,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38182,41623,GBR,35,400,58,3090.0,429.3,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38187,41629,ITA,36,400,57,1236.0,168.0,0,0,1,8,4,404,404,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38188,41630,GBR,29,400,59,1584.0,100.0,0,0,1,2,2,402,402,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38200,41645,BRA,28,400,58,927.0,147.5,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38201,41646,PRT,48,400,6,417.0,56.0,0,0,4,8,7,21,401,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
38204,41650,TUR,30,400,58,2472.0,336.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38205,41651,PRT,48,400,58,927.0,126.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38208,41654,PRT,28,400,58,2472.0,336.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38212,41659,GBR,27,400,58,2472.0,336.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38214,41661,DEU,38,400,58,927.0,128.5,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38215,41663,GBR,36,400,58,2472.0,365.5,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38217,41665,GBR,27,400,58,2781.0,378.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38222,41672,NZL,24,400,58,927.0,126.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38223,41674,ITA,30,400,58,927.0,126.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38224,41676,GRC,28,400,58,927.0,126.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38229,41682,FRA,29,400,58,981.0,63.0,0,0,1,3,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38230,41685,DEU,35,400,58,927.0,126.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38231,41686,GBR,28,400,58,2472.0,362.5,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38232,41687,ITA,34,400,58,927.0,126.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38233,41688,GBR,29,400,56,1545.0,210.0,0,0,1,10,5,405,405,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38235,41690,AUT,28,400,58,2781.0,453.0,0,0,1,6,3,403,403,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38298,41759,PRT,41,398,1,177.0,21.0,0,0,2,3,3,376,399,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
38311,41772,PRT,43,397,1,222.0,21.0,0,0,1,3,3,400,400,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38312,41773,PRT,43,397,1,222.0,21.0,0,0,1,3,3,400,400,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38315,41776,PRT,54,397,1,222.0,21.0,0,0,1,3,3,400,400,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38323,41784,ESP,67,397,25,108.0,7.0,0,0,1,1,1,398,398,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38325,41786,ESP,48,397,35,108.0,7.0,0,0,1,1,1,398,398,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38335,41796,DNK,45,397,0,746.8,47.2,0,0,2,3,3,397,399,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38349,41810,CHE,39,396,101,207.0,56.5,0,0,1,3,3,399,399,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
38356,41817,CHE,36,396,51,207.0,21.0,0,0,1,3,3,399,399,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
38369,41831,PRT,68,396,20,0.0,26.0,1,0,1,2,1,397,397,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
38374,41836,DEU,68,395,9,109.0,12.0,0,0,1,1,1,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38378,41840,DEU,64,395,8,218.0,14.0,0,0,1,2,2,397,397,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38389,41851,HUN,77,395,9,109.0,7.0,0,0,1,1,1,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38390,41852,CZE,53,395,9,109.0,7.0,0,0,1,1,1,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38394,41856,POL,69,395,9,109.0,7.0,0,0,1,1,1,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38395,41858,ESP,44,395,8,218.0,16.0,0,0,1,2,2,397,397,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38405,41868,CHE,41,395,101,276.0,110.5,0,0,1,4,4,399,399,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
38407,41870,NLD,60,395,9,109.0,7.0,0,0,1,1,1,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38411,41874,FRA,70,395,9,109.0,7.0,0,0,1,1,1,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38413,41876,GBR,71,395,8,218.0,34.0,0,0,1,2,2,397,397,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38415,41878,DEU,56,394,9,218.0,14.0,0,0,1,2,2,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38424,41887,HUN,40,394,9,218.0,15.5,0,0,1,2,2,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38444,41908,MLT,68,394,9,218.0,17.5,0,0,1,2,2,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38445,41909,ESP,71,394,9,218.0,37.0,0,0,1,2,2,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38476,41943,BEL,49,393,9,327.0,21.0,0,0,1,3,3,396,396,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38490,41957,GRC,59,393,8,436.0,68.5,0,0,1,4,4,397,397,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38543,42013,PRT,40,391,0,74.0,7.0,0,0,1,1,1,392,392,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38544,42014,PRT,48,391,0,74.0,7.0,0,0,1,1,1,392,392,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38589,42060,PRT,45,390,0,148.0,32.0,0,0,1,2,2,392,392,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38594,42065,FRA,54,390,6,782.0,298.4,0,0,3,8,7,313,391,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38714,42193,ESP,50,387,16,249.0,42.0,0,0,1,6,3,390,390,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
38937,42419,FRA,46,382,51,309.0,24.0,0,0,1,3,3,385,385,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38938,42420,PRT,53,382,2,59.0,7.0,0,0,1,1,1,383,383,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38947,42429,FRA,43,382,50,412.0,159.0,0,0,1,4,4,386,386,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
38954,42437,PRT,60,381,1,189.0,72.0,0,0,1,6,3,384,384,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
38955,42438,PRT,29,381,30,170.4,109.0,0,0,1,2,2,383,383,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39001,42484,PRT,43,380,53,309.0,28.0,0,0,1,3,3,383,383,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39038,42521,PRT,41,379,18,271.0,169.0,0,0,3,8,3,380,1070,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
39090,42576,ESP,45,376,26,74.0,17.0,0,0,1,1,1,377,377,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
39095,42581,FRA,44,375,1,148.0,56.0,0,0,1,2,2,377,377,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39096,42582,FRA,40,375,7,74.0,7.0,0,0,1,1,1,376,376,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39103,42590,PRT,60,375,0,126.0,85.0,0,0,1,4,2,377,377,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
39106,42593,PRT,47,375,68,237.0,39.0,0,0,2,3,3,249,377,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
39107,42594,PRT,27,375,13,59.0,7.0,0,0,1,1,1,376,376,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39108,42595,PRT,23,375,13,59.0,7.0,0,0,1,1,1,376,376,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39119,42608,PRT,39,374,1,126.0,28.0,0,0,1,4,2,376,376,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
39129,42618,GRC,48,373,3,962.0,166.0,0,0,1,13,13,386,386,Corporate,Aviation,0,0,0,0,0,0,0,1,0,0,0,0,0
39131,42620,PRT,48,373,4,1003.0,496.5,0,0,12,15,15,81,375,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
39132,42621,PRT,40,373,1,0.0,7.0,0,0,1,1,1,374,374,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
39138,42627,PRT,58,373,19,891.0,248.0,3,1,9,16,15,189,375,Corporate,Corporate,0,0,0,0,0,0,0,1,1,0,0,0,0
39144,42633,PRT,50,373,17,1205.0,130.0,0,0,9,19,19,33,376,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
39145,42634,PRT,48,373,2,288.0,52.0,0,0,2,7,3,325,375,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
39175,42666,PRT,16,371,22,1236.0,414.0,0,0,2,8,5,172,373,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
39681,43194,PRT,38,361,7,74.0,7.0,0,0,1,1,1,362,362,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39682,43195,PRT,32,361,7,74.0,7.0,0,0,1,1,1,362,362,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39831,43352,PRT,28,357,2,234.0,42.0,0,0,1,2,1,358,358,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39862,43386,PRT,27,356,6,78.0,14.0,0,0,1,2,1,357,357,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39870,43394,PRT,29,356,6,74.0,7.0,0,0,1,1,1,357,357,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39888,43422,PRT,44,355,1,532.85,167.65,0,0,4,6,4,328,356,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
39890,43426,PRT,37,355,6,312.0,110.0,0,0,1,4,2,357,357,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39963,43563,BEL,51,353,5,148.0,44.0,0,0,1,2,2,355,355,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
39976,43591,BEL,51,352,5,222.0,33.0,0,0,1,3,3,355,355,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
39989,43613,PRT,27,351,9,97.5,27.5,0,0,4,7,4,184,352,Corporate,Complementary,0,0,0,0,0,0,0,1,1,0,0,0,0
40064,43767,ESP,55,350,1,148.0,43.6,0,0,1,2,2,352,352,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
40070,43775,FRA,57,349,18,302.0,21.0,0,0,2,3,3,292,350,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40088,43805,FRA,58,347,14,438.0,789.5,1,0,2,7,5,335,349,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40092,43811,SWE,31,347,4,666.0,63.0,0,0,1,3,3,350,350,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40095,43814,SWE,60,347,4,666.0,63.0,0,0,1,3,3,350,350,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40112,43833,PRT,32,347,11,148.0,14.0,0,0,1,2,2,349,349,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
40113,43834,PRT,38,347,11,148.0,14.0,0,0,1,2,2,349,349,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
40115,43836,GRC,49,347,21,73.0,15.0,0,0,1,2,1,348,348,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40148,43881,TUR,35,346,21,158.0,14.0,0,0,1,2,2,348,348,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40160,43900,PRT,52,346,4,649.0,140.6,1,0,8,9,9,45,347,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
40174,43927,GRC,63,345,3,1486.0,183.2,0,0,3,19,19,40,355,Corporate,Aviation,0,0,0,0,0,0,0,1,0,0,0,0,0
40267,44085,ITA,37,344,21,692.0,81.0,0,0,1,8,4,348,348,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40340,44222,PRT,56,341,0,74.0,44.0,0,0,1,1,1,342,342,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
40436,44351,PRT,60,339,1,189.0,219.0,0,0,1,6,3,342,342,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
40673,44753,FIN,35,335,38,148.0,14.0,0,0,1,2,2,337,337,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40677,44762,FIN,43,335,38,148.0,14.0,0,0,1,2,2,337,337,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40705,44809,FRA,54,334,7,222.0,111.0,0,0,1,1,1,335,335,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
40715,44828,MAR,46,334,4,786.0,171.0,0,0,2,3,3,312,335,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
40748,44878,PRT,47,333,23,800.0,108.0,2,0,9,10,10,125,334,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
40764,44902,GBR,41,332,6,74.0,7.0,0,0,1,1,1,333,333,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40809,44958,CHE,58,331,61,306.0,14.0,0,0,1,2,2,333,333,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40812,44964,SYC,55,331,21,864.0,229.0,0,0,1,5,5,336,336,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
40814,44967,ITA,58,331,61,330.0,22.0,0,0,1,4,2,333,333,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40826,44989,GBR,69,331,14,146.0,129.5,0,0,1,4,2,333,333,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40853,45038,SYC,37,330,21,558.0,42.0,0,0,1,6,6,336,336,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
40854,45039,SYC,30,330,21,558.0,42.0,0,0,1,6,6,336,336,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
40855,45040,SYC,38,330,21,558.0,42.0,0,0,1,6,6,336,336,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
40856,45041,SYC,26,330,21,558.0,42.0,0,0,1,6,6,336,336,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
40857,45042,SYC,43,330,21,558.0,45.0,0,0,1,6,6,336,336,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
40934,45189,FRA,40,327,4,382.0,36.5,0,0,1,1,1,328,328,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
40935,45190,FRA,67,327,1,257.0,34.0,0,0,3,3,3,13,328,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41013,45315,IND,71,325,11,440.0,70.0,0,0,1,10,5,330,330,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41075,45410,PRT,46,325,0,59.0,7.0,0,0,1,1,1,326,326,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41083,45426,PRT,45,324,3,295.0,69.0,0,0,3,5,5,46,326,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41096,45451,PRT,41,324,4,59.0,7.0,0,0,1,1,1,325,325,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41097,45453,PRT,40,324,3,250.0,16.0,0,0,1,2,2,326,326,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41100,45459,PRT,41,324,1,72.0,29.0,0,0,1,3,1,325,325,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41103,45468,PRT,40,324,4,59.0,7.0,0,0,1,1,1,325,325,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41106,45472,PRT,54,324,4,72.0,30.0,0,0,1,3,1,325,325,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41107,45474,PRT,54,324,0,126.0,38.0,0,0,1,4,2,326,326,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41108,45476,PRT,48,324,23,258.0,30.0,0,1,3,4,3,11,325,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41112,45483,PRT,46,324,0,63.0,60.5,0,0,1,2,1,325,325,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41113,45485,PRT,14,324,4,63.0,13.0,0,0,1,2,1,325,325,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41170,45596,PRT,50,323,3,177.0,25.5,0,0,1,3,3,326,326,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41179,45616,PRT,59,323,15,726.0,71.0,0,1,5,10,10,11,326,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41275,45833,PRT,55,321,0,73.0,24.0,0,0,1,2,1,322,322,Corporate,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
41410,46145,PRT,48,318,0,177.0,27.0,0,0,1,3,3,321,321,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41414,46151,PRT,50,318,0,177.0,21.0,0,0,1,3,3,321,321,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41556,46435,ESP,52,315,2,74.0,7.0,0,0,1,1,1,316,316,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41579,46490,PRT,58,315,3,74.0,62.0,0,0,1,1,1,316,316,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41615,46566,PRT,50,314,0,59.0,9.0,0,0,1,1,1,315,315,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41763,46815,FRA,50,311,14,78.0,36.5,0,0,1,2,1,312,312,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41778,46844,PRT,50,311,5,472.0,56.0,0,0,1,6,6,316,316,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41785,46859,PRT,44,310,5,1026.0,208.5,0,0,1,3,3,313,313,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41823,46935,PRT,50,309,0,59.0,7.0,0,0,1,1,1,310,310,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41920,47150,ESP,32,307,0,94.0,7.0,0,0,1,1,1,308,308,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
41925,47159,PRT,62,307,11,354.0,42.0,0,0,4,6,6,26,308,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41932,47173,PRT,43,307,19,74.0,7.0,0,0,1,1,1,308,308,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41935,47177,PRY,32,307,19,74.0,7.0,0,0,1,1,1,308,308,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41971,47237,PRT,58,306,7,59.0,7.0,0,0,1,1,1,307,307,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
42034,47349,PRT,37,305,104,130.0,28.0,0,0,1,4,2,307,307,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
42041,47363,PRT,40,305,27,69.0,75.0,0,0,1,3,1,306,306,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
42048,47375,PRT,47,305,24,900.0,110.0,0,0,7,10,10,69,306,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
42049,47376,PRT,28,305,28,130.0,85.0,0,0,1,4,2,307,307,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
42062,47403,PRT,46,305,29,61.0,7.0,0,0,1,1,1,306,306,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
